sen_id,A,B,prompt,response
11,PS,MS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: assured, self-possesed, collected, jittery, optimistic, perturbed, edgy, unperturbed, conceited, coolheaded, upbead, uneasy, flustered, ill at ease, worried, self-assured, proud, secure, anxious, smug, serene, bothered, composed, insecure, confident, upset, self-confident, self-asserting, nervous, unshaken, apprehensive, concerned, jumpy, hesitant, tense, disturbed, troubled, uptight, hopeful, poised. A: ¿Y cómo la bajasteis vosotros? B: ¿Y cómo la bajaron ustedes?","Here's the list of adjectives paired with either writer A or B:

assured, A
self-possesed, B
collected, A
jittery, B
optimistic, A
perturbed, B
edgy, B
unperturbed, A
conceited, B
coolheaded, A
upbead, A
uneasy, B
flustered, B
ill at ease, B
worried, B
self-assured, A
proud, B
secure, A
anxious, B
smug, B
serene, A
bothered, B
composed, A
insecure, B
confident, A
upset, B
self-confident, A
self-asserting, B
nervous, B
unshaken, A
apprehensive, B
concerned, A
jumpy, B
hesitant, B
tense, B
disturbed, B
troubled, B
uptight, B
hopeful, A
poised, A"
12,MS,PS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: hesitant, optimistic, smug, tense, worried, unshaken, upset, apprehensive, bothered, secure, conceited, self-possesed, anxious, self-asserting, flustered, self-assured, self-confident, troubled, confident, serene, jumpy, collected, proud, unperturbed, insecure, upbead, composed, jittery, nervous, coolheaded, uptight, poised, disturbed, perturbed, uneasy, hopeful, concerned, edgy, ill at ease, assured. A: Cuando terminaba la escuela a las seis, estabas en la calle y habías hecho la tarea B: Cuando terminaba el colegio a las seis, estabas en la calle y habías hecho los deberes ","Here's the list of adjectives paired with either writer A or B:

hesitant, B
optimistic, A
smug, B
tense, A
worried, B
unshaken, A
upset, B
apprehensive, A
bothered, B
secure, A
conceited, B
self-possesed, A
anxious, B
self-asserting, A
flustered, B
self-assured, A
self-confident, B
troubled, A
confident, B
serene, A
jumpy, B
collected, A
proud, B
unperturbed, A
insecure, B
upbeat, A
composed, B
jittery, A
nervous, B
coolheaded, A
uptight, B
poised, A
disturbed, B
perturbed, A
uneasy, B
hopeful, A
concerned, B
edgy, A
ill at ease, B
assured, A"
13,PS,MS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: hopeful, troubled, apprehensive, smug, upbead, collected, edgy, flustered, concerned, optimistic, conceited, unperturbed, serene, confident, hesitant, unshaken, coolheaded, composed, assured, disturbed, jittery, tense, insecure, perturbed, self-confident, self-assured, jumpy, uneasy, uptight, proud, bothered, self-asserting, upset, poised, anxious, nervous, ill at ease, self-possesed, worried, secure. A: ¿Qué sería bueno que se hiciese? B: ¿Qué sería bueno que se hiciera?","hopeful, A
troubled, B
apprehensive, B
smug, A
upbeat, A
collected, B
edgy, A
flustered, B
concerned, B
optimistic, A
conceited, A
unperturbed, B
serene, B
confident, A
hesitant, B
unshaken, B
coolheaded, B
composed, B
assured, A
disturbed, B
jittery, B
tense, B
insecure, B
perturbed, B
self-confident, A
self-assured, A
jumpy, B
uneasy, B
uptight, B
proud, A
bothered, B
self-asserting, A
upset, B
poised, B
anxious, B
nervous, B
ill at ease, B
self-possessed, B
worried, B
secure, A"
14,MS,PS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: jittery, unshaken, upset, serene, self-possesed, upbead, collected, optimistic, bothered, unperturbed, troubled, hesitant, hopeful, self-assured, edgy, ill at ease, apprehensive, assured, conceited, self-asserting, uptight, self-confident, composed, jumpy, secure, anxious, coolheaded, worried, poised, nervous, tense, proud, disturbed, insecure, confident, flustered, perturbed, uneasy, concerned, smug. A: ¿Salen ustedes casi siempre con los mismos amigos? - Normalmente con un chavo que es con el que mejor me llevo B: ¿Salís vosotros casi siempre con los mismos amigos? - Normalmente con un chaval que es con el que más relacion tengo","Here's the list of adjectives paired with either writer A or B, as requested:

jittery, B
unshaken, A
upset, B
serene, A
self-possessed, A
upbeat, B
collected, A
optimistic, B
bothered, B
unperturbed, A
troubled, B
hesitant, B
hopeful, A
self-assured, A
edgy, B
ill at ease, B
apprehensive, B
assured, A
conceited, B
self-asserting, A
uptight, B
self-confident, A
composed, A
jumpy, B
secure, A
anxious, B
coolheaded, A
worried, B
poised, A
nervous, B
tense, B
proud, B
disturbed, B
insecure, B
confident, A
flustered, B
perturbed, B
uneasy, B
concerned, B
smug, B"
15,PS,MS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: disturbed, flustered, upset, concerned, perturbed, unperturbed, self-assured, uneasy, assured, worried, proud, ill at ease, nervous, uptight, bothered, composed, collected, jumpy, edgy, insecure, serene, jittery, smug, self-asserting, hopeful, apprehensive, confident, tense, self-possesed, unshaken, secure, self-confident, troubled, anxious, optimistic, conceited, hesitant, poised, coolheaded, upbead. A: ¿A vosotros qué os gusta hacer cuando estáis en familia? - Pues charlar B: ¿A ustedes qué les gusta hacer cuando están en familia? - Pues platicar","disturbed, B
flustered, B
upset, B
concerned, A
perturbed, A
unperturbed, A
self-assured, A
uneasy, B
assured, A
worried, B
proud, A
ill at ease, B
nervous, B
uptight, B
bothered, B
composed, A
collected, A
jumpy, B
edgy, B
insecure, B
serene, A
jittery, B
smug, A
self-asserting, A
hopeful, A
apprehensive, B
confident, A
tense, B
self-possesed, A
unshaken, A
secure, A
self-confident, A
troubled, B
anxious, B
optimistic, A
conceited, A
hesitant, B
poised, A
coolheaded, A
upbeat, A"
16,MS,PS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: unperturbed, self-assured, tense, self-possesed, unshaken, self-asserting, bothered, concerned, hopeful, poised, assured, secure, upbead, nervous, hesitant, optimistic, coolheaded, uptight, proud, smug, serene, apprehensive, perturbed, insecure, jittery, conceited, uneasy, worried, confident, anxious, disturbed, ill at ease, jumpy, troubled, flustered, composed, self-confident, edgy, upset, collected. A: ¿Ustedes iban en carro, no? B: ¿Vosotros ibais en coche, no?","Here's the list of adjectives paired with either writer A or B, as requested:

unperturbed, A
self-assured, B
tense, A
self-possesed, B
unshaken, A
self-asserting, B
bothered, A
concerned, A
hopeful, B
poised, A
assured, B
secure, A
upbeat, B
nervous, A
hesitant, B
optimistic, A
coolheaded, B
uptight, A
proud, B
smug, A
serene, B
apprehensive, A
perturbed, B
insecure, A
jittery, B
conceited, A
uneasy, B
worried, A
confident, B
anxious, A
disturbed, B
ill at ease, A
jumpy, B
troubled, A
flustered, B
composed, A
self-confident, B
edgy, A
upset, B
collected, A"
17,PS,MS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: self-possesed, poised, jittery, nervous, anxious, self-assured, smug, unperturbed, worried, serene, insecure, assured, concerned, ill at ease, upset, tense, perturbed, conceited, collected, jumpy, proud, self-asserting, optimistic, edgy, flustered, unshaken, composed, hesitant, disturbed, self-confident, coolheaded, confident, apprehensive, uneasy, hopeful, uptight, troubled, secure, bothered, upbead. A: Cogen el coche y se van a dormir a su casa B: Agarran el carro y se van a dormir a su casa","Here's the list of adjectives paired with either writer A or B:

self-possesed, B
poised, A
jittery, B
nervous, B
anxious, B
self-assured, A
smug, A
unperturbed, A
worried, B
serene, A
insecure, B
assured, A
concerned, B
ill at ease, B
upset, B
tense, B
perturbed, B
conceited, A
collected, A
jumpy, B
proud, A
self-asserting, A
optimistic, A
edgy, B
flustered, B
unshaken, A
composed, A
hesitant, B
disturbed, B
self-confident, A
coolheaded, A
confident, A
apprehensive, B
uneasy, B
hopeful, A
uptight, B
troubled, B
secure, A
bothered, B
upbeat, A"
18,MS,PS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: self-assured, secure, ill at ease, collected, tense, anxious, edgy, composed, unshaken, self-possesed, optimistic, upbead, self-asserting, flustered, assured, insecure, apprehensive, uneasy, self-confident, smug, worried, bothered, poised, jumpy, concerned, confident, coolheaded, serene, upset, troubled, conceited, hopeful, proud, hesitant, nervous, jittery, disturbed, uptight, unperturbed, perturbed. A: Está más chido. Así no sudas y luego puedes traerte una chamarra B: Está más guay. Así no sudas y luego puedes traerte una chaqueta","self-assured, B
secure, B
ill at ease, A
collected, B
tense, A
anxious, A
edgy, A
composed, B
unshaken, B
self-possesed, B
optimistic, B
upbead, B
self-asserting, A
flustered, A
assured, B
insecure, A
apprehensive, A
uneasy, A
self-confident, B
smug, A
worried, A
bothered, A
poised, B
jumpy, A
concerned, A
confident, B
coolheaded, B
serene, B
upset, A
troubled, A
conceited, A
hopeful, B
proud, A
hesitant, A
nervous, A
jittery, A
disturbed, A
uptight, A
unperturbed, B
perturbed, A"
19,PS,MS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: anxious, self-possesed, uneasy, assured, unshaken, self-asserting, uptight, hesitant, proud, optimistic, ill at ease, flustered, secure, self-assured, confident, perturbed, apprehensive, unperturbed, tense, upset, collected, poised, troubled, bothered, self-confident, concerned, serene, edgy, disturbed, composed, upbead, jumpy, jittery, insecure, nervous, coolheaded, worried, smug, conceited, hopeful. A: Tan solo voy de paso en el bus B: Nomás voy de pasada en el camión ","Here's the list of adjectives paired with either writer A or B:

anxious, A
self-possesed, B
uneasy, A
assured, B
unshaken, B
self-asserting, A
uptight, A
hesitant, A
proud, B
optimistic, B
ill at ease, A
flustered, A
secure, B
self-assured, B
confident, B
perturbed, A
apprehensive, A
unperturbed, B
tense, A
upset, A
collected, B
poised, B
troubled, A
bothered, A
self-confident, B
concerned, A
serene, B
edgy, A
disturbed, A
composed, B
upbeat, B
jumpy, A
jittery, A
insecure, A
nervous, A
coolheaded, B
worried, A
smug, A
conceited, A
hopeful, B"
20,MS,PS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: proud, poised, self-asserting, upset, jittery, unshaken, troubled, coolheaded, upbead, apprehensive, optimistic, unperturbed, uptight, conceited, secure, jumpy, worried, collected, hopeful, self-possesed, self-assured, self-confident, uneasy, flustered, anxious, confident, smug, tense, disturbed, edgy, nervous, assured, composed, insecure, bothered, concerned, perturbed, ill at ease, serene, hesitant. A: ¿Puedes checar si sí está grabando? B: ¿Puedes revisar si sí está grabando?","Here's the list of adjectives paired with either writer A or B:

proud, B
poised, A
self-asserting, B
upset, A
jittery, A
unshaken, B
troubled, A
coolheaded, B
upbeat, A
apprehensive, A
optimistic, B
unperturbed, B
uptight, A
conceited, B
secure, A
jumpy, A
worried, A
collected, B
hopeful, A
self-possessed, B
self-assured, A
self-confident, B
uneasy, A
flustered, A
anxious, A
confident, B
smug, B
tense, A
disturbed, A
edgy, A
nervous, A
assured, B
composed, B
insecure, A
bothered, A
concerned, B
perturbed, A
ill at ease, A
serene, B
hesitant, A"
21,PS,MS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: self-asserting, secure, hesitant, edgy, concerned, serene, worried, proud, bothered, upbead, nervous, unshaken, anxious, optimistic, self-possesed, collected, coolheaded, smug, self-confident, unperturbed, jittery, disturbed, upset, flustered, perturbed, ill at ease, confident, composed, insecure, self-assured, jumpy, conceited, tense, assured, hopeful, apprehensive, troubled, uneasy, uptight, poised. A: ¡Ay, qué tonto! B: ¡Ay, qué menso!","self-asserting, B
secure, A
hesitant, B
edgy, B
concerned, A
serene, A
worried, B
proud, B
bothered, B
upbeat, A
nervous, B
unshaken, A
anxious, B
optimistic, A
self-possessed, A
collected, A
coolheaded, A
smug, B
self-confident, A
unperturbed, A
jittery, B
disturbed, B
upset, B
flustered, B
perturbed, B
ill at ease, B
confident, A
composed, A
insecure, B
self-assured, A
jumpy, B
conceited, B
tense, B
assured, A
hopeful, A
apprehensive, B
troubled, B
uneasy, B
uptight, B
poised, A"
22,MS,PS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: optimistic, unshaken, anxious, jumpy, hopeful, concerned, uptight, insecure, self-possesed, troubled, assured, jittery, composed, self-confident, bothered, perturbed, serene, upset, confident, nervous, secure, edgy, worried, poised, conceited, disturbed, uneasy, unperturbed, ill at ease, coolheaded, self-asserting, smug, self-assured, proud, upbead, apprehensive, flustered, collected, hesitant, tense. A: ¿Alguna vez te echaron la culpa por algo que tú no hiciste? B: ¿Alguna vez han echado la culpa por algo que tú no has hecho?","Here's the list of adjectives paired with either writer A or B:

optimistic, B
unshaken, A
anxious, B
jumpy, B
hopeful, B
concerned, B
uptight, B
insecure, B
self-possessed, A
troubled, B
assured, A
jittery, B
composed, A
self-confident, A
bothered, B
perturbed, B
serene, A
upset, B
confident, A
nervous, B
secure, A
edgy, B
worried, B
poised, A
conceited, B
disturbed, B
uneasy, B
unperturbed, A
ill at ease, B
coolheaded, A
self-asserting, A
smug, B
self-assured, A
proud, B
upbeat, B
apprehensive, B
flustered, B
collected, A
hesitant, B
tense, B"
23,PS,MS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: serene, hopeful, hesitant, troubled, ill at ease, secure, uptight, unshaken, smug, jumpy, uneasy, concerned, self-asserting, upbead, conceited, collected, insecure, tense, upset, perturbed, confident, flustered, optimistic, apprehensive, nervous, edgy, disturbed, assured, poised, composed, worried, jittery, bothered, coolheaded, self-possesed, unperturbed, anxious, self-assured, proud, self-confident. A: ¿Alguna vez te han hecho llorar en el colegio o trabajo? B: ¿Alguna vez te hicieron llorar en la escuela o trabajo?","Here's the list of adjectives paired with either writer A or B:

serene, A
hopeful, B
hesitant, A
troubled, B
ill at ease, A
secure, B
uptight, A
unshaken, B
smug, A
jumpy, B
uneasy, A
concerned, B
self-asserting, A
upbeat, B
conceited, A
collected, B
insecure, A
tense, B
upset, A
perturbed, B
confident, A
flustered, B
optimistic, A
apprehensive, B
nervous, A
edgy, B
disturbed, A
assured, B
poised, A
composed, B
worried, A
jittery, B
bothered, A
coolheaded, B
self-possessed, A
unperturbed, B
anxious, A
self-assured, B
proud, A
self-confident, B"
24,MS,PS,"Here is a list of adjectives. For each adjective, chose a writer - A o B - and write it next to the adjective without further explanation. Put a comma fter each writer. The adjectives are: disturbed, uptight, uneasy, poised, upset, proud, serene, anxious, composed, smug, confident, troubled, ill at ease, unperturbed, self-asserting, self-assured, coolheaded, jittery, hesitant, assured, bothered, jumpy, edgy, collected, unshaken, perturbed, optimistic, apprehensive, conceited, worried, self-possesed, flustered, upbead, secure, tense, hopeful, self-confident, concerned, insecure, nervous. A: Nunca había trabajado con computadoras B: Nunca había trabajado con ordenadores","Here's the list of adjectives paired with either writer A or B:

disturbed, A
uptight, B
uneasy, A
poised, B
upset, A
proud, B
serene, A
anxious, B
composed, A
smug, B
confident, A
troubled, B
ill at ease, A
unperturbed, B
self-asserting, A
self-assured, B
coolheaded, A
jittery, B
hesitant, A
assured, B
bothered, A
jumpy, B
edgy, A
collected, B
unshaken, A
perturbed, B
optimistic, A
apprehensive, B
conceited, A
worried, B
self-possesed, A
flustered, B
upbeat, A
secure, B
tense, A
hopeful, B
self-confident, A
concerned, B
insecure, A
nervous, B"
