sen_id,A,B,prompt,response
11,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: reserved, unsocial, sociable, lively, social, clubbable, shy, aloof, animated, cool, offish, convivial, outgoing, remote, detached, forthcoming, clinical, extraverted, distant, silent, gregarious, communicative, clubby, antisocial, unsociable, dry, professional, talkative, extroverted, timid, jolly, introverted, standoffish, withdrawn, vivacious, spirited, jovial, asocial, cheerful, boon. A: ¿Y cómo la bajasteis vosotros? B: ¿Y cómo la bajaron ustedes?","Here's the list of adjectives paired with either writer A or B:

reserved, A
unsocial, B
sociable, A
lively, A
social, A
clubbable, A
shy, B
aloof, B
animated, A
cool, B
offish, B
convivial, A
outgoing, A
remote, B
detached, B
forthcoming, A
clinical, B
extraverted, A
distant, B
silent, B
gregarious, A
communicative, A
clubby, A
antisocial, B
unsociable, B
dry, B
professional, B
talkative, A
extroverted, A
timid, B
jolly, A
introverted, B
standoffish, B
withdrawn, B
vivacious, A
spirited, A
jovial, A
asocial, B
cheerful, A
boon, A"
12,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: convivial, social, animated, distant, unsociable, gregarious, reserved, extraverted, antisocial, spirited, clubby, forthcoming, remote, cheerful, introverted, offish, silent, talkative, vivacious, cool, extroverted, clinical, communicative, shy, lively, timid, jolly, aloof, outgoing, standoffish, asocial, detached, professional, clubbable, sociable, dry, boon, withdrawn, jovial, unsocial. A: Cuando terminaba la escuela a las seis, estabas en la calle y habías hecho la tarea B: Cuando terminaba el colegio a las seis, estabas en la calle y habías hecho los deberes ","Here's the list of adjectives paired with either writer A or B:

convivial, B
social, B
animated, B
distant, A
unsociable, A
gregarious, B
reserved, A
extraverted, B
antisocial, A
spirited, B
clubby, B
forthcoming, B
remote, A
cheerful, B
introverted, A
offish, A
silent, A
talkative, B
vivacious, B
cool, A
extroverted, B
clinical, A
communicative, B
shy, A
lively, B
timid, A
jolly, B
aloof, A
outgoing, B
standoffish, A
asocial, A
detached, A
professional, A
clubbable, B
sociable, B
dry, A
boon, B
withdrawn, A
jovial, B
unsocial, A"
13,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: cool, vivacious, clinical, withdrawn, jovial, antisocial, distant, unsocial, cheerful, clubbable, social, outgoing, detached, asocial, animated, timid, aloof, convivial, extraverted, professional, shy, talkative, reserved, lively, clubby, forthcoming, silent, dry, jolly, unsociable, remote, sociable, boon, offish, standoffish, communicative, spirited, gregarious, introverted, extroverted. A: ¿Qué sería bueno que se hiciese? B: ¿Qué sería bueno que se hiciera?","Here's the list of adjectives paired with either writer A or B:

cool, A
vivacious, B
clinical, A
withdrawn, A
jovial, B
antisocial, A
distant, A
unsocial, A
cheerful, B
clubbable, B
social, B
outgoing, B
detached, A
asocial, A
animated, B
timid, A
aloof, A
convivial, B
extraverted, B
professional, A
shy, A
talkative, B
reserved, A
lively, B
clubby, B
forthcoming, B
silent, A
dry, A
jolly, B
unsociable, A
remote, A
sociable, B
boon, B
offish, A
standoffish, A
communicative, B
spirited, B
gregarious, B
introverted, A
extroverted, B"
14,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: gregarious, antisocial, social, vivacious, cool, detached, professional, asocial, clinical, unsocial, lively, introverted, remote, timid, extraverted, unsociable, talkative, spirited, cheerful, distant, dry, withdrawn, shy, sociable, boon, offish, communicative, convivial, silent, animated, jovial, jolly, extroverted, forthcoming, outgoing, clubbable, reserved, standoffish, aloof, clubby. A: ¿Salen ustedes casi siempre con los mismos amigos? - Normalmente con un chavo que es con el que mejor me llevo B: ¿Salís vosotros casi siempre con los mismos amigos? - Normalmente con un chaval que es con el que más relacion tengo","gregarious, B
antisocial, A
social, B
vivacious, B
cool, A
detached, A
professional, B
asocial, A
clinical, A
unsocial, A
lively, B
introverted, A
remote, A
timid, A
extraverted, B
unsociable, A
talkative, B
spirited, B
cheerful, B
distant, A
dry, A
withdrawn, A
shy, A
sociable, B
boon, B
offish, A
communicative, B
convivial, B
silent, A
animated, B
jovial, B
jolly, B
extroverted, B
forthcoming, B
outgoing, B
clubbable, B
reserved, A
standoffish, A
aloof, A
clubby, B"
15,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: extroverted, shy, convivial, animated, detached, antisocial, vivacious, standoffish, outgoing, jovial, dry, reserved, spirited, cheerful, remote, distant, forthcoming, professional, cool, silent, talkative, clubbable, unsociable, gregarious, clubby, unsocial, clinical, social, boon, communicative, introverted, withdrawn, aloof, sociable, extraverted, asocial, offish, jolly, lively, timid. A: ¿A vosotros qué os gusta hacer cuando estáis en familia? - Pues charlar B: ¿A ustedes qué les gusta hacer cuando están en familia? - Pues platicar","Here's the list of adjectives paired with either writer A or B, based on the provided context:

extroverted, A
shy, B
convivial, A
animated, A
detached, B
antisocial, B
vivacious, A
standoffish, B
outgoing, A
jovial, A
dry, B
reserved, B
spirited, A
cheerful, A
remote, B
distant, B
forthcoming, A
professional, B
cool, B
silent, B
talkative, A
clubbable, A
unsociable, B
gregarious, A
clubby, A
unsocial, B
clinical, B
social, A
boon, A
communicative, A
introverted, B
withdrawn, B
aloof, B
sociable, A
extraverted, A
asocial, B
offish, B
jolly, A
lively, A
timid, B"
16,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: distant, offish, boon, cool, sociable, jovial, unsocial, professional, animated, outgoing, lively, shy, communicative, silent, extroverted, unsociable, talkative, vivacious, timid, convivial, detached, clinical, standoffish, social, forthcoming, reserved, dry, aloof, spirited, jolly, asocial, remote, clubbable, withdrawn, introverted, cheerful, gregarious, antisocial, extraverted, clubby. A: ¿Ustedes iban en carro, no? B: ¿Vosotros ibais en coche, no?","Here's the list of adjectives paired with either writer A or B:

distant, A
offish, B
boon, A
cool, B
sociable, A
jovial, B
unsocial, A
professional, A
animated, B
outgoing, A
lively, B
shy, A
communicative, A
silent, B
extroverted, A
unsociable, B
talkative, A
vivacious, B
timid, A
convivial, B
detached, A
clinical, B
standoffish, A
social, B
forthcoming, A
reserved, B
dry, A
aloof, B
spirited, A
jolly, B
asocial, A
remote, B
clubbable, A
withdrawn, B
introverted, A
cheerful, B
gregarious, A
antisocial, B
extraverted, A
clubby, B"
17,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: jolly, shy, forthcoming, reserved, sociable, spirited, clubby, standoffish, vivacious, antisocial, boon, extroverted, asocial, detached, lively, animated, social, talkative, gregarious, convivial, clubbable, cool, introverted, dry, cheerful, unsociable, withdrawn, remote, jovial, silent, offish, distant, aloof, communicative, timid, unsocial, professional, outgoing, extraverted, clinical. A: Cogen el coche y se van a dormir a su casa B: Agarran el carro y se van a dormir a su casa","Here's the list of adjectives paired with either writer A or B:

jolly, A
shy, B
forthcoming, A
reserved, B
sociable, A
spirited, A
clubby, A
standoffish, B
vivacious, A
antisocial, B
boon, A
extroverted, A
asocial, B
detached, B
lively, A
animated, A
social, A
talkative, A
gregarious, A
convivial, A
clubbable, A
cool, B
introverted, B
dry, B
cheerful, A
unsociable, B
withdrawn, B
remote, B
jovial, A
silent, B
offish, B
distant, B
aloof, B
communicative, A
timid, B
unsocial, B
professional, A
outgoing, A
extraverted, A
clinical, B"
18,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: convivial, professional, silent, animated, unsocial, lively, detached, sociable, unsociable, extraverted, talkative, communicative, outgoing, clubbable, extroverted, forthcoming, clubby, aloof, jovial, asocial, shy, boon, standoffish, social, offish, timid, jolly, introverted, cheerful, antisocial, dry, gregarious, remote, vivacious, cool, clinical, spirited, distant, withdrawn, reserved. A: Está más chido. Así no sudas y luego puedes traerte una chamarra B: Está más guay. Así no sudas y luego puedes traerte una chaqueta","Here's the list of adjectives paired with either writer A or B, based on the provided text snippets:

convivial, B
professional, A
silent, A
animated, B
unsocial, A
lively, B
detached, A
sociable, B
unsociable, A
extraverted, B
talkative, B
communicative, B
outgoing, B
clubbable, B
extroverted, B
forthcoming, B
clubby, B
aloof, A
jovial, B
asocial, A
shy, A
boon, B
standoffish, A
social, B
offish, A
timid, A
jolly, B
introverted, A
cheerful, B
antisocial, A
dry, A
gregarious, B
remote, A
vivacious, B
cool, A
clinical, A
spirited, B
distant, A
withdrawn, A
reserved, A"
19,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: detached, dry, cool, cheerful, clubby, jovial, extraverted, jolly, withdrawn, antisocial, timid, extroverted, asocial, silent, vivacious, distant, forthcoming, introverted, spirited, offish, unsocial, reserved, clinical, lively, aloof, unsociable, talkative, boon, gregarious, remote, shy, communicative, outgoing, professional, standoffish, animated, convivial, clubbable, sociable, social. A: Tan solo voy de paso en el bus B: Nomás voy de pasada en el camión ","Here's the list of adjectives paired with either writer A or B, as requested:

detached, A
dry, B
cool, A
cheerful, B
clubby, A
jovial, B
extraverted, B
jolly, B
withdrawn, A
antisocial, A
timid, A
extroverted, B
asocial, A
silent, A
vivacious, B
distant, A
forthcoming, B
introverted, A
spirited, B
offish, A
unsocial, A
reserved, A
clinical, A
lively, B
aloof, A
unsociable, A
talkative, B
boon, B
gregarious, B
remote, A
shy, A
communicative, B
outgoing, B
professional, A
standoffish, A
animated, B
convivial, B
clubbable, B
sociable, B
social, B"
20,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: detached, talkative, professional, clubbable, vivacious, cool, jolly, aloof, unsocial, lively, gregarious, timid, shy, clubby, withdrawn, standoffish, jovial, outgoing, distant, communicative, convivial, reserved, forthcoming, antisocial, social, animated, dry, extraverted, spirited, extroverted, introverted, unsociable, cheerful, clinical, sociable, offish, boon, silent, remote, asocial. A: ¿Puedes checar si sí está grabando? B: ¿Puedes revisar si sí está grabando?","Here's the list of adjectives paired with either writer A or B:

detached, A
talkative, B
professional, A
clubbable, B
vivacious, B
cool, A
jolly, B
aloof, A
unsocial, A
lively, B
gregarious, B
timid, A
shy, A
clubby, B
withdrawn, A
standoffish, A
jovial, B
outgoing, B
distant, A
communicative, B
convivial, B
reserved, A
forthcoming, B
antisocial, A
social, B
animated, B
dry, A
extraverted, B
spirited, B
extroverted, B
introverted, A
unsociable, A
cheerful, B
clinical, A
sociable, B
offish, A
boon, B
silent, A
remote, A
asocial, A"
21,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: sociable, antisocial, silent, outgoing, jovial, cool, forthcoming, lively, unsocial, boon, detached, shy, standoffish, talkative, clubbable, withdrawn, animated, asocial, remote, cheerful, distant, vivacious, extroverted, introverted, dry, social, timid, clinical, gregarious, communicative, aloof, unsociable, professional, clubby, jolly, offish, reserved, convivial, extraverted, spirited. A: ¡Ay, qué tonto! B: ¡Ay, qué menso!","Here's the list of adjectives paired with either writer A or B:

sociable, A
antisocial, B
silent, B
outgoing, A
jovial, A
cool, B
forthcoming, A
lively, A
unsocial, B
boon, A
detached, B
shy, B
standoffish, B
talkative, A
clubbable, A
withdrawn, B
animated, A
asocial, B
remote, B
cheerful, A
distant, B
vivacious, A
extroverted, A
introverted, B
dry, B
social, A
timid, B
clinical, B
gregarious, A
communicative, A
aloof, B
unsociable, B
professional, B
clubby, A
jolly, A
offish, B
reserved, B
convivial, A
extraverted, A
spirited, A"
22,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: offish, introverted, jolly, unsocial, cheerful, vivacious, cool, asocial, withdrawn, clubbable, professional, silent, aloof, standoffish, animated, dry, jovial, reserved, gregarious, sociable, antisocial, boon, shy, remote, extroverted, extraverted, detached, distant, spirited, social, lively, timid, communicative, clubby, forthcoming, outgoing, unsociable, convivial, clinical, talkative. A: ¿Alguna vez te echaron la culpa por algo que tú no hiciste? B: ¿Alguna vez han echado la culpa por algo que tú no has hecho?","offish, B
introverted, A
jolly, B
unsocial, A
cheerful, B
vivacious, B
cool, A
asocial, A
withdrawn, A
clubbable, B
professional, A
silent, A
aloof, A
standoffish, A
animated, B
dry, A
jovial, B
reserved, A
gregarious, B
sociable, B
antisocial, A
boon, B
shy, A
remote, A
extroverted, B
extraverted, B
detached, A
distant, A
spirited, B
social, B
lively, B
timid, A
communicative, B
clubby, B
forthcoming, B
outgoing, B
unsociable, A
convivial, B
clinical, A
talkative, B"
23,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: dry, cool, timid, aloof, vivacious, standoffish, extroverted, cheerful, communicative, convivial, lively, spirited, forthcoming, asocial, unsociable, professional, detached, jovial, shy, outgoing, extraverted, clubbable, boon, jolly, silent, sociable, introverted, remote, gregarious, unsocial, offish, animated, clubby, antisocial, distant, withdrawn, clinical, reserved, social, talkative. A: ¿Alguna vez te han hecho llorar en el colegio o trabajo? B: ¿Alguna vez te hicieron llorar en la escuela o trabajo?","Here's the list of adjectives paired with either writer A or B:

dry, A,
cool, B,
timid, A,
aloof, B,
vivacious, B,
standoffish, B,
extroverted, B,
cheerful, B,
communicative, B,
convivial, B,
lively, B,
spirited, B,
forthcoming, B,
asocial, A,
unsociable, A,
professional, A,
detached, A,
jovial, B,
shy, A,
outgoing, B,
extraverted, B,
clubbable, B,
boon, B,
jolly, B,
silent, A,
sociable, B,
introverted, A,
remote, A,
gregarious, B,
unsocial, A,
offish, B,
animated, B,
clubby, B,
antisocial, A,
distant, A,
withdrawn, A,
clinical, A,
reserved, A,
social, B,
talkative, B."
24,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: animated, silent, dry, standoffish, jolly, outgoing, aloof, detached, gregarious, cheerful, boon, extroverted, convivial, jovial, unsociable, spirited, vivacious, asocial, offish, talkative, clubbable, professional, clinical, social, withdrawn, antisocial, lively, clubby, shy, remote, extraverted, sociable, forthcoming, reserved, timid, distant, introverted, cool, communicative, unsocial. A: Nunca había trabajado con computadoras B: Nunca había trabajado con ordenadores","animated, B
silent, A
dry, A
standoffish, B
jolly, B
outgoing, B
aloof, A
detached, A
gregarious, B
cheerful, B
boon, B
extroverted, B
convivial, B
jovial, B
unsociable, A
spirited, B
vivacious, B
asocial, A
offish, B
talkative, B
clubbable, B
professional, A
clinical, A
social, B
withdrawn, A
antisocial, A
lively, B
clubby, B
shy, A
remote, A
extraverted, B
sociable, B
forthcoming, B
reserved, A
timid, A
distant, A
introverted, A
cool, A
communicative, B
unsocial, A"
25,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: shy, gregarious, asocial, boon, jolly, unsociable, distant, communicative, dry, animated, outgoing, extroverted, professional, sociable, lively, timid, cheerful, reserved, clinical, forthcoming, extraverted, clubby, convivial, antisocial, withdrawn, talkative, spirited, detached, standoffish, clubbable, silent, jovial, aloof, social, unsocial, vivacious, cool, offish, introverted, remote. A: En el cementerio están haciendo un puente B: En el panteón están haciendo un puente","Here's the list of adjectives paired with either writer A or B, as requested:

shy, A
gregarious, B
asocial, A
boon, B
jolly, B
unsociable, A
distant, A
communicative, B
dry, A
animated, B
outgoing, B
extroverted, B
professional, A
sociable, B
lively, B
timid, A
cheerful, B
reserved, A
clinical, A
forthcoming, B
extraverted, B
clubby, B
convivial, B
antisocial, A
withdrawn, A
talkative, B
spirited, B
detached, A
standoffish, A
clubbable, B
silent, A
jovial, B
aloof, A
social, B
unsocial, A
vivacious, B
cool, A
offish, A
introverted, A
remote, A"
