sen_id,A,B,prompt,response
11,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: audaz, ponderado, valiente, lanzado, inestable, perplejo, tranquilo, resuelto, sereno, variable, titubeante, grave, reflexivo, impreciso, mudable, vago, irresoluto, confuso, circunspecto, cambiante, emprendedor, vacilante, seguro, incierto, atrevido, inconstante, decidido, indeciso, mesurado, prudente, variante, imperturbable, enérgico, dubitativo, inseguro, borroso, movedizo, confiado, indeterminado, aplomado. A: ¿Y cómo la bajasteis vosotros? B: ¿Y cómo la bajaron ustedes?","audaz, A, ponderado, A, valiente, A, lanzado, B, inestable, B, perplejo, B, tranquilo, A, resuelto, A, sereno, A, variable, B, titubeante, B, grave, A, reflexivo, A, impreciso, B, mudable, B, vago, B, irresoluto, B, confuso, B, circunspecto, A, cambiante, B, emprendedor, A, vacilante, B, seguro, A, incierto, B, atrevido, A, inconstante, B, decidido, A, indeciso, B, mesurado, A, prudente, A, variante, B, imperturbable, A, enérgico, A, dubitativo, B, inseguro, B, borroso, B, movedizo, B, confiado, A, indeterminado, B, aplomado, A"
12,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: circunspecto, confuso, decidido, ponderado, resuelto, perplejo, lanzado, variante, vacilante, reflexivo, emprendedor, incierto, irresoluto, cambiante, indeterminado, inestable, indeciso, audaz, prudente, inseguro, mudable, vago, dubitativo, grave, imperturbable, confiado, sereno, movedizo, enérgico, seguro, mesurado, variable, tranquilo, aplomado, impreciso, borroso, valiente, titubeante, atrevido, inconstante. A: Cuando terminaba la escuela a las seis, estabas en la calle y habías hecho la tarea B: Cuando terminaba el colegio a las seis, estabas en la calle y habías hecho los deberes ","circunspecto, B, confuso, A, decidido, B, ponderado, B, resuelto, B, perplejo, A, lanzado, B, variante, A, vacilante, A, reflexivo, B, emprendedor, B, incierto, A, irresoluto, A, cambiante, A, indeterminado, A, inestable, A, indeciso, A, audaz, B, prudente, B, inseguro, A, mudable, A, vago, A, dubitativo, A, grave, B, imperturbable, B, confiado, B, sereno, B, movedizo, A, enérgico, B, seguro, B, mesurado, B, variable, A, tranquilo, B, aplomado, B, impreciso, A, borroso, A, valiente, B, titubeante, A, atrevido, B, inconstante, A,"
13,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: mudable, inestable, indeterminado, valiente, titubeante, seguro, ponderado, mesurado, cambiante, impreciso, vago, sereno, variable, aplomado, irresoluto, dubitativo, incierto, borroso, confiado, atrevido, prudente, imperturbable, grave, movedizo, confuso, reflexivo, indeciso, inconstante, emprendedor, variante, resuelto, audaz, decidido, perplejo, inseguro, tranquilo, enérgico, vacilante, lanzado, circunspecto. A: ¿Qué sería bueno que se hiciese? B: ¿Qué sería bueno que se hiciera?","mudable, B, inestable, B, indeterminado, B, valiente, A, titubeante, B, seguro, A, ponderado, A, mesurado, A, cambiante, B, impreciso, B, vago, B, sereno, A, variable, B, aplomado, A, irresoluto, B, dubitativo, B, incierto, B, borroso, B, confiado, A, atrevido, A, prudente, A, imperturbable, A, grave, A, movedizo, B, confuso, B, reflexivo, A, indeciso, B, inconstante, B, emprendedor, A, variante, B, resuelto, A, audaz, A, decidido, A, perplejo, B, inseguro, B, tranquilo, A, enérgico, A, vacilante, B, lanzado, A, circunspecto, A,"
14,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: cambiante, perplejo, borroso, inconstante, sereno, reflexivo, enérgico, variante, confiado, valiente, vago, indeterminado, atrevido, aplomado, prudente, audaz, ponderado, imperturbable, confuso, irresoluto, circunspecto, dubitativo, impreciso, inestable, mesurado, vacilante, tranquilo, decidido, indeciso, resuelto, lanzado, seguro, incierto, emprendedor, variable, movedizo, inseguro, mudable, grave, titubeante. A: ¿Salen ustedes casi siempre con los mismos amigos? - Normalmente con un chavo que es con el que mejor me llevo B: ¿Salís vosotros casi siempre con los mismos amigos? - Normalmente con un chaval que es con el que más relacion tengo","cambiante, B, perplejo, B, borroso, B, inconstante, B, sereno, A, reflexivo, A, enérgico, A, variante, B, confiado, A, valiente, A, vago, B, indeterminado, B, atrevido, A, aplomado, A, prudente, A, audaz, A, ponderado, A, imperturbable, A, confuso, B, irresoluto, B, circunspecto, A, dubitativo, B, impreciso, B, inestable, B, mesurado, A, vacilante, B, tranquilo, A, decidido, A, indeciso, B, resuelto, A, lanzado, A, seguro, A, incierto, B, emprendedor, A, variable, B, movedizo, B, inseguro, B, mudable, B, grave, A, titubeante, B"
15,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: indeciso, prudente, enérgico, inseguro, atrevido, lanzado, borroso, inconstante, vacilante, perplejo, tranquilo, aplomado, dubitativo, variable, reflexivo, movedizo, confuso, seguro, inestable, titubeante, ponderado, vago, valiente, indeterminado, audaz, imperturbable, cambiante, decidido, irresoluto, incierto, grave, emprendedor, variante, circunspecto, mesurado, impreciso, confiado, resuelto, sereno, mudable. A: ¿A vosotros qué os gusta hacer cuando estáis en familia? - Pues charlar B: ¿A ustedes qué les gusta hacer cuando están en familia? - Pues platicar","indeciso, B, prudente, A, enérgico, A, inseguro, B, atrevido, A, lanzado, A, borroso, B, inconstante, B, vacilante, B, perplejo, B, tranquilo, A, aplomado, A, dubitativo, B, variable, B, reflexivo, A, movedizo, B, confuso, B, seguro, A, inestable, B, titubeante, B, ponderado, A, vago, B, valiente, A, indeterminado, B, audaz, A, imperturbable, A, cambiante, B, decidido, A, irresoluto, B, incierto, B, grave, A, emprendedor, A, variante, B, circunspecto, A, mesurado, A, impreciso, B, confiado, A, resuelto, A, sereno, A, mudable, B,"
16,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: confuso, enérgico, grave, emprendedor, prudente, lanzado, tranquilo, circunspecto, indeterminado, titubeante, movedizo, cambiante, ponderado, impreciso, perplejo, valiente, aplomado, borroso, vacilante, sereno, atrevido, mesurado, mudable, imperturbable, irresoluto, inestable, resuelto, confiado, decidido, reflexivo, vago, indeciso, variable, variante, audaz, inconstante, dubitativo, inseguro, seguro, incierto. A: ¿Ustedes iban en carro, no? B: ¿Vosotros ibais en coche, no?","confuso, B, enérgico, A, grave, A, emprendedor, A, prudente, B, lanzado, A, tranquilo, B, circunspecto, B, indeterminado, B, titubeante, B, movedizo, A, cambiante, A, ponderado, B, impreciso, B, perplejo, B, valiente, A, aplomado, A, borroso, B, vacilante, B, sereno, B, atrevido, A, mesurado, B, mudable, A, imperturbable, B, irresoluto, B, inestable, B, resuelto, A, confiado, A, decidido, A, reflexivo, B, vago, B, indeciso, B, variable, A, variante, A, audaz, A, inconstante, B, dubitativo, B, inseguro, B, seguro, A, incierto, B"
17,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: indeterminado, cambiante, audaz, confuso, atrevido, reflexivo, ponderado, resuelto, vago, mudable, variante, enérgico, aplomado, emprendedor, irresoluto, confiado, sereno, decidido, circunspecto, imperturbable, inestable, perplejo, vacilante, variable, inconstante, mesurado, movedizo, valiente, titubeante, seguro, borroso, tranquilo, indeciso, impreciso, grave, incierto, dubitativo, prudente, lanzado, inseguro. A: Cogen el coche y se van a dormir a su casa B: Agarran el carro y se van a dormir a su casa","indeterminado, B, cambiante, A, audaz, B, confuso, A, atrevido, B, reflexivo, A, ponderado, B, resuelto, A, vago, B, mudable, A, variante, B, enérgico, A, aplomado, B, emprendedor, A, irresoluto, B, confiado, A, sereno, B, decidido, A, circunspecto, B, imperturbable, A, inestable, B, perplejo, A, vacilante, B, variable, A, inconstante, B, mesurado, A, movedizo, B, valiente, A, titubeante, B, seguro, A, borroso, B, tranquilo, A, indeciso, B, impreciso, A, grave, B, incierto, A, dubitativo, B, prudente, A, lanzado, B, inseguro, A,"
18,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: inconstante, vago, mesurado, valiente, lanzado, borroso, grave, titubeante, sereno, resuelto, aplomado, movedizo, decidido, atrevido, variante, irresoluto, imperturbable, impreciso, tranquilo, confiado, dubitativo, inestable, variable, perplejo, reflexivo, confuso, indeciso, prudente, circunspecto, inseguro, emprendedor, enérgico, incierto, vacilante, cambiante, audaz, indeterminado, ponderado, mudable, seguro. A: Está más chido. Así no sudas y luego puedes traerte una chamarra B: Está más guay. Así no sudas y luego puedes traerte una chaqueta","inconstante, B, vago, B, mesurado, A, valiente, A, lanzado, A, borroso, B, grave, A, titubeante, B, sereno, A, resuelto, A, aplomado, A, movedizo, B, decidido, A, atrevido, A, variante, B, irresoluto, B, imperturbable, A, impreciso, B, tranquilo, A, confiado, A, dubitativo, B, inestable, B, variable, B, perplejo, B, reflexivo, A, confuso, B, indeciso, B, prudente, A, circunspecto, A, inseguro, B, emprendedor, A, enérgico, A, incierto, B, vacilante, B, cambiante, B, audaz, A, indeterminado, B, ponderado, A, mudable, B, seguro, A"
19,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: seguro, incierto, indeterminado, cambiante, sereno, mesurado, confiado, inconstante, imperturbable, enérgico, ponderado, decidido, circunspecto, inseguro, tranquilo, inestable, titubeante, irresoluto, indeciso, reflexivo, grave, variante, prudente, atrevido, vacilante, movedizo, audaz, borroso, confuso, variable, emprendedor, impreciso, resuelto, vago, valiente, perplejo, dubitativo, lanzado, aplomado, mudable. A: Tan solo voy de paso en el bus B: Nomás voy de pasada en el camión ","seguro, A, incierto, B, indeterminado, A, cambiante, B, sereno, A, mesurado, B, confiado, A, inconstante, B, imperturbable, A, enérgico, B, ponderado, A, decidido, B, circunspecto, A, inseguro, B, tranquilo, A, inestable, B, titubeante, A, irresoluto, B, indeciso, A, reflexivo, B, grave, A, variante, B, prudente, A, atrevido, B, vacilante, A, movedizo, B, audaz, A, borroso, B, confuso, A, variable, B, emprendedor, A, impreciso, B, resuelto, A, vago, B, valiente, A, perplejo, B, dubitativo, A, lanzado, B, aplomado, A, mudable, B"
20,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: mudable, confuso, vacilante, cambiante, emprendedor, confiado, indeciso, enérgico, grave, resuelto, lanzado, atrevido, valiente, sereno, variable, aplomado, prudente, seguro, impreciso, indeterminado, incierto, ponderado, inconstante, decidido, mesurado, reflexivo, inseguro, tranquilo, audaz, borroso, imperturbable, circunspecto, inestable, vago, variante, titubeante, perplejo, irresoluto, movedizo, dubitativo. A: ¿Puedes checar si sí está grabando? B: ¿Puedes revisar si sí está grabando?","mudable, B, confuso, B, vacilante, B, cambiante, B, emprendedor, A, confiado, A, indeciso, B, enérgico, A, grave, A, resuelto, A, lanzado, A, atrevido, A, valiente, A, sereno, A, variable, B, aplomado, A, prudente, A, seguro, A, impreciso, B, indeterminado, B, incierto, B, ponderado, A, inconstante, B, decidido, A, mesurado, A, reflexivo, A, inseguro, B, tranquilo, A, audaz, A, borroso, B, imperturbable, A, circunspecto, A, inestable, B, vago, B, variante, B, titubeante, B, perplejo, B, irresoluto, B, movedizo, B, dubitativo, B,"
21,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: vago, confiado, ponderado, perplejo, incierto, decidido, lanzado, movedizo, inestable, variante, emprendedor, prudente, mudable, dubitativo, titubeante, valiente, cambiante, imperturbable, irresoluto, atrevido, reflexivo, audaz, indeciso, inconstante, inseguro, impreciso, borroso, grave, aplomado, resuelto, circunspecto, confuso, seguro, variable, sereno, enérgico, vacilante, indeterminado, mesurado, tranquilo. A: ¡Ay, qué tonto! B: ¡Ay, qué menso!","vago, B, confiado, A, ponderado, A, perplejo, B, incierto, B, decidido, A, lanzado, B, movedizo, B, inestable, B, variante, B, emprendedor, A, prudente, A, mudable, B, dubitativo, B, titubeante, B, valiente, A, cambiante, B, imperturbable, A, irresoluto, B, atrevido, A, reflexivo, A, audaz, A, indeciso, B, inconstante, B, inseguro, B, impreciso, B, borroso, B, grave, A, aplomado, A, resuelto, A, circunspecto, A, confuso, B, seguro, A, variable, B, sereno, A, enérgico, A, vacilante, B, indeterminado, B, mesurado, A, tranquilo, A"
22,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: incierto, confiado, seguro, sereno, enérgico, inseguro, ponderado, irresoluto, impreciso, aplomado, imperturbable, resuelto, borroso, inestable, vacilante, mudable, grave, tranquilo, lanzado, emprendedor, circunspecto, audaz, titubeante, indeterminado, movedizo, atrevido, perplejo, variable, variante, dubitativo, confuso, indeciso, mesurado, cambiante, prudente, reflexivo, decidido, inconstante, valiente, vago. A: ¿Alguna vez te echaron la culpa por algo que tú no hiciste? B: ¿Alguna vez han echado la culpa por algo que tú no has hecho?","incierto, A, confiado, B, seguro, B, sereno, B, enérgico, B, inseguro, A, ponderado, B, irresoluto, A, impreciso, A, aplomado, B, imperturbable, B, resuelto, B, borroso, A, inestable, A, vacilante, A, mudable, A, grave, B, tranquilo, B, lanzado, B, emprendedor, B, circunspecto, B, audaz, B, titubeante, A, indeterminado, A, movedizo, A, atrevido, B, perplejo, A, variable, A, variante, A, dubitativo, A, confuso, A, indeciso, A, mesurado, B, cambiante, A, prudente, B, reflexivo, B, decidido, B, inconstante, A, valiente, B, vago, A"
23,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: variante, imperturbable, decidido, emprendedor, vago, vacilante, inseguro, variable, impreciso, audaz, indeterminado, grave, circunspecto, inestable, indeciso, aplomado, mudable, atrevido, lanzado, tranquilo, inconstante, titubeante, seguro, confiado, cambiante, ponderado, mesurado, prudente, borroso, enérgico, irresoluto, reflexivo, confuso, incierto, valiente, dubitativo, resuelto, movedizo, perplejo, sereno. A: ¿Alguna vez te han hecho llorar en el colegio o trabajo? B: ¿Alguna vez te hicieron llorar en la escuela o trabajo?","variante, B, imperturbable, B, decidido, B, emprendedor, B, vago, A, vacilante, A, inseguro, A, variable, A, impreciso, A, audaz, B, indeterminado, A, grave, B, circunspecto, B, inestable, A, indeciso, A, aplomado, B, mudable, A, atrevido, B, lanzado, B, tranquilo, B, inconstante, A, titubeante, A, seguro, B, confiado, B, cambiante, A, ponderado, B, mesurado, B, prudente, B, borroso, A, enérgico, B, irresoluto, A, reflexivo, B, confuso, A, incierto, A, valiente, B, dubitativo, A, resuelto, B, movedizo, A, perplejo, A, sereno, B"
