sen_id,A,B,prompt,response
11,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: remote, reserved, vivacious, forthcoming, distant, timid, aloof, silent, lively, antisocial, shy, extroverted, introverted, social, extraverted, clinical, jovial, gregarious, boon, spirited, convivial, professional, talkative, unsociable, standoffish, dry, cool, withdrawn, sociable, cheerful, outgoing, offish, jolly, unsocial, animated, clubbable, communicative, detached, clubby, asocial. A: ¿Y cómo la bajasteis vosotros? B: ¿Y cómo la bajaron ustedes?","remote B, reserved B, vivacious A, forthcoming A, distant B, timid B, aloof B, silent B, lively A, antisocial B, shy B, extroverted A, introverted B, social A, extraverted A, clinical B, jovial A, gregarious A, boon A, spirited A, convivial A, professional B, talkative A, unsociable B, standoffish B, dry B, cool B, withdrawn B, sociable A, cheerful A, outgoing A, offish B, jolly A, unsocial B, animated A, clubbable A, communicative A, detached B, clubby A, asocial B"
12,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: clinical, sociable, vivacious, asocial, extroverted, forthcoming, boon, distant, shy, withdrawn, offish, introverted, professional, jovial, unsociable, social, spirited, lively, gregarious, cool, timid, talkative, outgoing, antisocial, aloof, remote, silent, clubbable, cheerful, standoffish, unsocial, extraverted, reserved, communicative, convivial, animated, jolly, dry, clubby, detached. A: Cuando terminaba la escuela a las seis, estabas en la calle y habías hecho la tarea B: Cuando terminaba el colegio a las seis, estabas en la calle y habías hecho los deberes ","clinical B, sociable A, vivacious A, asocial B, extroverted A, forthcoming A, boon A, distant B, shy B, withdrawn B, offish B, introverted B, professional A, jovial A, unsociable B, social A, spirited A, lively A, gregarious A, cool B, timid B, talkative A, outgoing A, antisocial B, aloof B, remote B, silent B, clubbable A, cheerful A, standoffish B, unsocial B, extraverted A, reserved B, communicative A, convivial A, animated A, jolly A, dry B, clubby A, detached B"
13,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: offish, forthcoming, timid, detached, shy, clubby, reserved, cheerful, animated, outgoing, boon, communicative, social, lively, unsocial, convivial, unsociable, remote, jolly, antisocial, gregarious, distant, introverted, vivacious, clubbable, clinical, jovial, silent, spirited, extroverted, asocial, standoffish, talkative, cool, withdrawn, dry, professional, extraverted, sociable, aloof. A: ¿Qué sería bueno que se hiciese? B: ¿Qué sería bueno que se hiciera?","offish B, forthcoming A, timid B, detached B, shy B, clubby A, reserved B, cheerful B, animated B, outgoing B, boon A, communicative A, social B, lively B, unsocial B, convivial A, unsociable B, remote B, jolly B, antisocial B, gregarious A, distant B, introverted B, vivacious B, clubbable A, clinical A, jovial B, silent B, spirited B, extroverted B, asocial B, standoffish B, talkative B, cool A, withdrawn B, dry A, professional A, extraverted B, sociable B, aloof B,"
14,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: distant, extroverted, social, gregarious, shy, talkative, vivacious, professional, jovial, aloof, extraverted, offish, outgoing, antisocial, spirited, clinical, animated, silent, remote, standoffish, dry, introverted, boon, jolly, unsocial, cool, convivial, clubbable, cheerful, clubby, timid, reserved, withdrawn, sociable, communicative, asocial, detached, forthcoming, unsociable, lively. A: ¿Salen ustedes casi siempre con los mismos amigos? - Normalmente con un chavo que es con el que mejor me llevo B: ¿Salís vosotros casi siempre con los mismos amigos? - Normalmente con un chaval que es con el que más relacion tengo","distant B, extroverted A, social A, gregarious A, shy B, talkative A, vivacious A, professional A, jovial A, aloof B, extraverted A, offish B, outgoing A, antisocial B, spirited A, clinical B, animated A, silent B, remote B, standoffish B, dry B, introverted B, boon A, jolly A, unsocial B, cool A, convivial A, clubbable A, cheerful A, clubby A, timid B, reserved B, withdrawn B, sociable A, communicative A, asocial B, detached B, forthcoming A, unsociable B, lively A"
15,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: shy, asocial, dry, distant, unsociable, cool, boon, jovial, aloof, convivial, extraverted, clubbable, cheerful, lively, jolly, introverted, withdrawn, unsocial, social, talkative, forthcoming, standoffish, gregarious, clubby, remote, reserved, professional, sociable, timid, offish, detached, clinical, silent, vivacious, antisocial, extroverted, outgoing, communicative, spirited, animated. A: ¿A vosotros qué os gusta hacer cuando estáis en familia? - Pues charlar B: ¿A ustedes qué les gusta hacer cuando están en familia? - Pues platicar","shy A, asocial A, dry A, distant A, unsociable A, cool A, boon B, jovial B, aloof A, convivial B, extraverted B, clubbable B, cheerful B, lively B, jolly B, introverted A, withdrawn A, unsocial A, social B, talkative B, forthcoming B, standoffish A, gregarious B, clubby B, remote A, reserved A, professional B, sociable B, timid A, offish A, detached A, clinical A, silent A, vivacious B, antisocial A, extroverted B, outgoing B, communicative B, spirited B, animated B"
16,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: cheerful, cool, forthcoming, convivial, withdrawn, clinical, unsociable, communicative, timid, vivacious, extroverted, silent, unsocial, jolly, jovial, clubbable, reserved, talkative, lively, distant, sociable, antisocial, dry, remote, introverted, boon, detached, animated, social, shy, clubby, asocial, offish, spirited, professional, extraverted, aloof, outgoing, standoffish, gregarious. A: ¿Ustedes iban en carro, no? B: ¿Vosotros ibais en coche, no?","cheerful B, cool B, forthcoming B, convivial B, withdrawn A, clinical A, unsociable A, communicative B, timid A, vivacious B, extroverted B, silent A, unsocial A, jolly B, jovial B, clubbable B, reserved A, talkative B, lively B, distant A, sociable B, antisocial A, dry A, remote A, introverted A, boon B, detached A, animated B, social B, shy A, clubby B, asocial A, offish A, spirited B, professional B, extraverted B, aloof A, outgoing B, standoffish A, gregarious B,"
17,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: extraverted, outgoing, talkative, distant, shy, cheerful, animated, asocial, jolly, remote, jovial, clinical, withdrawn, vivacious, antisocial, professional, boon, silent, social, aloof, sociable, introverted, offish, dry, clubbable, gregarious, spirited, cool, communicative, lively, reserved, unsocial, extroverted, clubby, unsociable, convivial, standoffish, detached, timid, forthcoming. A: Cogen el coche y se van a dormir a su casa B: Agarran el carro y se van a dormir a su casa","extraverted B, outgoing B, talkative B, distant A, shy A, cheerful B, animated B, asocial A, jolly B, remote A, jovial B, clinical A, withdrawn A, vivacious B, antisocial A, professional B, boon B, silent A, social B, aloof A, sociable B, introverted A, offish A, dry A, clubbable B, gregarious B, spirited B, cool A, communicative B, lively B, reserved A, unsocial A, extroverted B, clubby B, unsociable A, convivial B, standoffish A, detached A, timid A, forthcoming B,"
18,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: silent, timid, lively, outgoing, jovial, remote, cool, extraverted, shy, asocial, cheerful, unsocial, jolly, forthcoming, sociable, antisocial, detached, communicative, gregarious, extroverted, introverted, unsociable, convivial, clubby, standoffish, clubbable, withdrawn, clinical, dry, distant, social, spirited, professional, talkative, offish, vivacious, aloof, boon, reserved, animated. A: Está más chido. Así no sudas y luego puedes traerte una chamarra B: Está más guay. Así no sudas y luego puedes traerte una chaqueta","silent A, timid A, lively B, outgoing B, jovial B, remote A, cool A, extraverted B, shy A, asocial A, cheerful B, unsocial A, jolly B, forthcoming B, sociable B, antisocial A, detached A, communicative B, gregarious B, extroverted B, introverted A, unsociable A, convivial B, clubby B, standoffish A, clubbable B, withdrawn A, clinical A, dry A, distant A, social B, spirited B, professional B, talkative B, offish A, vivacious B, aloof A, boon B, reserved A, animated B,"
19,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: gregarious, jolly, extraverted, cool, silent, talkative, outgoing, unsocial, introverted, remote, shy, detached, withdrawn, offish, extroverted, standoffish, clinical, reserved, jovial, spirited, unsociable, social, sociable, aloof, asocial, cheerful, vivacious, antisocial, dry, forthcoming, distant, convivial, clubbable, animated, professional, boon, timid, lively, communicative, clubby. A: Tan solo voy de paso en el bus B: Nomás voy de pasada en el camión ","gregarious A, jolly A, extraverted A, cool A, silent B, talkative A, outgoing A, unsocial B, introverted B, remote B, shy B, detached B, withdrawn B, offish B, extroverted A, standoffish B, clinical B, reserved B, jovial A, spirited A, unsociable B, social A, sociable A, aloof B, asocial B, cheerful A, vivacious A, antisocial B, dry B, forthcoming A, distant B, convivial A, clubbable A, animated A, professional A, boon A, timid B, lively A, communicative A, clubby A"
20,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: forthcoming, detached, withdrawn, cheerful, standoffish, introverted, antisocial, professional, timid, asocial, distant, offish, jovial, boon, clubbable, extraverted, convivial, aloof, gregarious, unsocial, silent, outgoing, clubby, social, cool, extroverted, communicative, dry, unsociable, jolly, vivacious, animated, clinical, shy, talkative, sociable, spirited, reserved, lively, remote. A: ¿Puedes checar si sí está grabando? B: ¿Puedes revisar si sí está grabando?","forthcoming B, detached A, withdrawn A, cheerful B, standoffish A, introverted A, antisocial A, professional B, timid A, asocial A, distant A, offish A, jovial B, boon B, clubbable B, extraverted B, convivial B, aloof A, gregarious B, unsocial A, silent A, outgoing B, clubby B, social B, cool B, extroverted B, communicative B, dry A, unsociable A, jolly B, vivacious B, animated B, clinical A, shy A, talkative B, sociable B, spirited B, reserved A, lively B, remote A"
21,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: shy, talkative, clinical, detached, boon, reserved, timid, communicative, extroverted, dry, social, outgoing, jovial, spirited, withdrawn, forthcoming, asocial, clubby, cool, convivial, animated, gregarious, cheerful, aloof, sociable, jolly, clubbable, antisocial, extraverted, introverted, lively, unsociable, unsocial, remote, silent, standoffish, vivacious, professional, offish, distant. A: ¡Ay, qué tonto! B: ¡Ay, qué menso!","shy, A, talkative, B, clinical, A, detached, A, boon, B, reserved, A, timid, A, communicative, B, extroverted, B, dry, A, social, B, outgoing, B, jovial, B, spirited, B, withdrawn, A, forthcoming, B, asocial, A, clubby, B, cool, A, convivial, B, animated, B, gregarious, B, cheerful, B, aloof, A, sociable, B, jolly, B, clubbable, B, antisocial, A, extraverted, B, introverted, A, lively, B, unsociable, A, unsocial, A, remote, A, silent, A, standoffish, A, vivacious, B, professional, A, offish, A, distant, A,"
22,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: forthcoming, distant, remote, cool, asocial, professional, reserved, clinical, lively, animated, shy, clubbable, social, timid, boon, outgoing, unsociable, cheerful, jolly, standoffish, unsocial, detached, vivacious, sociable, gregarious, spirited, silent, extroverted, clubby, offish, dry, convivial, jovial, extraverted, antisocial, introverted, talkative, communicative, withdrawn, aloof. A: ¿Alguna vez te echaron la culpa por algo que tú no hiciste? B: ¿Alguna vez han echado la culpa por algo que tú no has hecho?","forthcoming, A, distant, B, remote, A, cool, B, asocial, A, professional, B, reserved, A, clinical, B, lively, A, animated, B, shy, A, clubbable, B, social, A, timid, B, boon, A, outgoing, B, unsociable, A, cheerful, B, jolly, A, standoffish, B, unsocial, A, detached, B, vivacious, A, sociable, B, gregarious, A, spirited, B, silent, A, extroverted, B, clubby, A, offish, B, dry, A, convivial, B, jovial, A, extraverted, B, antisocial, A, introverted, B, talkative, A, communicative, B, withdrawn, A, aloof, B"
23,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: boon, dry, standoffish, clubbable, forthcoming, remote, spirited, distant, unsocial, sociable, clinical, asocial, detached, reserved, aloof, introverted, offish, cool, animated, vivacious, gregarious, lively, outgoing, clubby, withdrawn, timid, jovial, unsociable, convivial, professional, antisocial, extraverted, silent, shy, social, jolly, extroverted, talkative, cheerful, communicative. A: ¿Alguna vez te han hecho llorar en el colegio o trabajo? B: ¿Alguna vez te hicieron llorar en la escuela o trabajo?","boon A, dry B, standoffish B, clubbable A, forthcoming A, remote B, spirited A, distant B, unsocial B, sociable A, clinical B, asocial B, detached B, reserved B, aloof B, introverted B, offish B, cool B, animated A, vivacious A, gregarious A, lively A, outgoing A, clubby A, withdrawn B, timid B, jovial A, unsociable B, convivial A, professional B, antisocial B, extraverted A, silent B, shy B, social A, jolly A, extroverted A, talkative A, cheerful A, communicative A"
24,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: withdrawn, antisocial, jovial, professional, clinical, unsocial, offish, shy, distant, remote, silent, spirited, jolly, unsociable, dry, cheerful, clubby, lively, forthcoming, talkative, aloof, clubbable, communicative, cool, vivacious, sociable, gregarious, boon, detached, extroverted, introverted, reserved, timid, standoffish, convivial, asocial, social, extraverted, animated, outgoing. A: Nunca había trabajado con computadoras B: Nunca había trabajado con ordenadores","withdrawn, A, antisocial, A, jovial, B, professional, B, clinical, A, unsocial, A, offish, A, shy, A, distant, A, remote, A, silent, A, spirited, B, jolly, B, unsociable, A, dry, A, cheerful, B, clubby, B, lively, B, forthcoming, B, talkative, B, aloof, A, clubbable, B, communicative, B, cool, B, vivacious, B, sociable, B, gregarious, B, boon, B, detached, A, extroverted, B, introverted, A, reserved, A, timid, A, standoffish, A, convivial, B, asocial, A, social, B, extraverted, B, animated, B, outgoing, B,"
25,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: withdrawn, unsociable, antisocial, sociable, timid, jovial, dry, asocial, lively, animated, jolly, spirited, remote, boon, cool, clubby, communicative, standoffish, vivacious, outgoing, clubbable, extraverted, extroverted, clinical, unsocial, social, introverted, forthcoming, convivial, cheerful, talkative, offish, silent, gregarious, distant, reserved, professional, shy, aloof, detached. A: En el cementerio están haciendo un puente B: En el panteón están haciendo un puente","withdrawn, B, unsociable, B, antisocial, B, sociable, A, timid, B, jovial, A, dry, B, asocial, B, lively, A, animated, A, jolly, A, spirited, A, remote, B, boon, A, cool, A, clubby, B, communicative, A, standoffish, B, vivacious, A, outgoing, A, clubbable, B, extraverted, A, extroverted, A, clinical, B, unsocial, B, social, A, introverted, B, forthcoming, A, convivial, A, cheerful, A, talkative, A, offish, B, silent, B, gregarious, A, distant, B, reserved, B, professional, B, shy, B, aloof, B, detached, B"
26,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: social, lively, gregarious, outgoing, extraverted, introverted, communicative, dry, clinical, jolly, detached, jovial, clubby, shy, sociable, timid, spirited, cheerful, clubbable, offish, forthcoming, reserved, professional, talkative, distant, asocial, animated, unsociable, convivial, unsocial, cool, silent, standoffish, remote, withdrawn, boon, aloof, extroverted, antisocial, vivacious. A: Mejoró - Se notó mucho B: Ha mejorado - Se ha notado mucho","social A, lively A, gregarious A, outgoing A, extraverted A, introverted B, communicative A, dry B, clinical B, jolly A, detached B, jovial A, clubby A, shy B, sociable A, timid B, spirited A, cheerful A, clubbable A, offish B, forthcoming A, reserved B, professional B, talkative A, distant B, asocial B, animated A, unsociable B, convivial A, unsocial B, cool B, silent B, standoffish B, remote B, withdrawn B, boon A, aloof B, extroverted A, antisocial B, vivacious A"
27,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: jovial, dry, timid, animated, professional, detached, cheerful, silent, asocial, gregarious, talkative, clinical, forthcoming, communicative, convivial, offish, reserved, jolly, aloof, unsociable, extraverted, withdrawn, introverted, standoffish, outgoing, extroverted, boon, clubbable, social, distant, spirited, lively, sociable, antisocial, clubby, shy, remote, cool, vivacious, unsocial. A: Un día lo cojo con entusiasmo, al otro me mosqueo B: Un día lo tomo con entusiasmo, al otro estoy de malas","jovial, A, dry, B, timid, B, animated, A, professional, B, detached, B, cheerful, A, silent, B, asocial, B, gregarious, A, talkative, A, clinical, B, forthcoming, A, communicative, A, convivial, A, offish, B, reserved, B, jolly, A, aloof, B, unsociable, B, extraverted, A, withdrawn, B, introverted, B, standoffish, B, outgoing, A, extroverted, A, boon, A, clubbable, A, social, A, distant, B, spirited, A, lively, A, sociable, A, antisocial, B, clubby, A, shy, B, remote, B, cool, B, vivacious, A, unsocial, B"
28,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: dry, cheerful, sociable, gregarious, jovial, clubbable, standoffish, unsociable, boon, outgoing, withdrawn, cool, distant, convivial, social, forthcoming, clinical, animated, professional, jolly, extraverted, asocial, spirited, silent, aloof, lively, unsocial, reserved, communicative, clubby, introverted, remote, antisocial, talkative, detached, vivacious, timid, shy, extroverted, offish. A: Bueno, entonces me dijiste que te llamabas P B: Bueno, entonces me has dicho que te llamabas P","dry, A, cheerful, B, sociable, B, gregarious, B, jovial, B, clubbable, B, standoffish, A, unsociable, A, boon, B, outgoing, B, withdrawn, A, cool, A, distant, A, convivial, B, social, B, forthcoming, B, clinical, A, animated, B, professional, A, jolly, B, extraverted, B, asocial, A, spirited, B, silent, A, aloof, A, lively, B, unsocial, A, reserved, A, communicative, B, clubby, B, introverted, A, remote, A, antisocial, A, talkative, B, detached, A, vivacious, B, timid, A, shy, A, extroverted, B, offish, A,"
